StationName,Latitude,Longitude,GroupCode,Time,month,year,HUC12,do,tn,tp,watertemp,airtemp_narr,precip3_narr,precip24_narr,precip48_narr,windspeed_narr
NTN015,40.96814,-76.8733,PADEP,08:45:00,12,2014,020502061207,13.93,1.048,0.035,4.32,-5.119293,0.0,0.015625,5.8359375,2.0175712
NTN015,40.96814,-76.8733,PADEP,13:00:00,12,2014,020502061207,13.14,0.864,0.031,5.43,0.66189575,0.0,2.140625,2.6875,14.053124
NTN015,40.96814,-76.8733,PADEP,07:30:00,12,2014,020502061207,12.41,0.732,0.007,4.33,-1.1303406,0.00027613342,0.5402923,0.040976223,7.7052975
NTN015,40.96814,-76.8733,PADEP,07:30:00,1,2015,020502061207,13.6,0.8,0.009,0.24,-12.142334,0.0,0.0,2.2109375,0.84751177
NTN015,40.96814,-76.8733,PADEP,13:00:00,3,2015,020502061207,13.04,1.765,0.19,3.12,3.9792175,0.015625,0.03125,2.345553,6.9099903
NTN015,40.96814,-76.8733,PADEP,07:30:00,4,2015,020502061207,11.37,0.568,0.016,7.4,6.101532,2.8597214,5.9921875,13.711284,13.638897
NTN015,40.96814,-76.8733,PADEP,13:30:00,4,2015,020502061207,8.06,0.512,0.014,14.4,14.184723,0.0,0.0,3.7890625,15.439999
NTN015,40.96814,-76.8733,PADEP,10:00:00,4,2015,020502061207,7.96,0.781,0.063,13.6,7.3782654,0.0,25.507812,25.196539,47.826035
NTN015,40.96814,-76.8733,PADEP,12:30:00,4,2015,020502061207,8.42,0.79,0.051,10.7,12.110199,1.7734375,0.94654024,2.8990617,28.308485
NTN015,40.96814,-76.8733,PADEP,07:30:00,4,2015,020502061207,10.91,0.535,0.012,9.4,4.0313416,0.0,0.0,0.0078125,7.9487333
NTN015,40.96814,-76.8733,PADEP,14:00:00,5,2015,020502061207,8.67,0.447,0.01,23.88,23.46048,0.0,2.5703125,2.5728288,70.72131
NTN015,40.96814,-76.8733,PADEP,07:30:00,5,2015,020502061207,8.47,0.507,0.01,20.71,19.030731,0.0,1.0546875,4.2265625,21.431385
NTN015,40.96814,-76.8733,PADEP,12:00:00,6,2015,020502061207,8.72,0.57,0.019,23.3,16.424713,0.001236731,1.6520114,1.6141856,3.213104
NTN015,40.96814,-76.8733,PADEP,13:00:00,6,2015,020502061207,8.28,0.491,0.013,25.95,27.339508,0.0,4.1640625,9.78125,14.391349
NTN015,40.96814,-76.8733,PADEP,14:00:00,6,2015,020502061207,8.29,0.474,0.011,26.77,25.26358,0.0,12.3984375,18.273438,30.6365
NTN015,40.96814,-76.8733,PADEP,07:30:00,6,2015,020502061207,8.54,0.5475000000000001,0.0125,21.9,13.7933655,0.0,0.0,1.6885412,5.103207
NTN015,40.96814,-76.8733,PADEP,11:00:00,6,2015,020502061207,8.8,0.759,0.033,20.67,17.318024,0.0,23.203125,22.460938,16.25929
NTN015,40.96814,-76.8733,PADEP,08:00:00,6,2015,020502061207,9.23,0.924,0.073,17.9,11.640778,0.0,1.4296875,7.657271,5.562622
NTN015,40.96814,-76.8733,PADEP,09:00:00,6,2015,020502061207,9.16,0.742,0.033,16.17,15.384918,1.0703125,1.3525832,28.736727,6.744287
NTN015,40.96814,-76.8733,PADEP,07:45:00,7,2015,020502061207,9.18,0.893,0.073,18.1,17.054596,0.0,27.149769,26.095081,10.595791
NTN015,40.96814,-76.8733,PADEP,12:30:00,7,2015,020502061207,8.63,0.586,0.022,21.38,18.932037,0.0,0.0234375,0.015625,5.963733
NTN015,40.96814,-76.8733,PADEP,07:30:00,7,2015,020502061207,8.24,0.556,0.008,25.06,21.252838,0.015625,0.0,1.7892262,9.368082
NTN015,40.96814,-76.8733,PADEP,07:30:00,8,2015,020502061207,8.12,0.606,0.013,22.65,13.3836975,0.0,0.0,0.008442347,5.495292
NTN015,40.96814,-76.8733,PADEP,13:00:00,9,2015,020502061207,9.04,0.778,0.021,20.81,17.693512,0.0,0.1015625,5.6998887,47.73217
NTN015,40.96814,-76.8733,PADEP,11:45:00,9,2015,020502061207,8.84,0.867,0.022,20.9,18.825775,1.3984375,28.578125,28.242188,28.277128
NTN015,41.1175,-78.10917,PADEP,09:00:00,10,2014,020502010709,9.25,0.27,0.007,17.21,14.519012,0.0390625,0.1484375,3.6328125,68.51472
NTN015,41.1175,-78.10917,PADEP,09:00:00,10,2014,020502010709,9.28,0.299,0.005,16.14,13.06308,0.3203125,22.398438,14.140625,8.68222
NTN015,41.1175,-78.10917,PADEP,09:30:00,10,2014,020502010709,9.24,0.305,0.004,16.3,9.747894,0.390625,0.1640625,10.421875,33.075233
NTN015,41.1175,-78.10917,PADEP,09:30:00,11,2014,020502010709,13.47,0.361,0.004,3.81,-3.7964172,0.0,0.3046875,0.6015625,99.45622
NTN015,41.1175,-78.10917,PADEP,13:30:00,12,2014,020502010709,13.15,0.781,0.065,5.49,-2.0770264,0.0,0.5234375,5.2421875,60.259228
NTN015,41.1175,-78.10917,PADEP,08:30:00,12,2014,020502010709,12.83,0.675,0.025,5.13,-1.8804016,0.0703125,0.1328125,0.3125,28.742542
NTN015,41.1175,-78.10917,PADEP,08:00:00,12,2014,020502010709,12.04,0.633,0.009,6.26,3.4030151,0.2265625,8.3671875,9.234375,58.153187
NTN015,41.1175,-78.10917,PADEP,08:00:00,3,2015,020502010709,13.11,1.063,0.068,2.58,-2.1326294,0.0078125,0.019268807,2.8786438,18.967627
NTN015,41.1175,-78.10917,PADEP,09:00:00,4,2015,020502010709,10.05,0.532,0.007,9.9,2.7986145,0.0,0.0,7.5390625,20.764908
NTN015,41.1175,-78.10917,PADEP,14:30:00,4,2015,020502010709,7.27,0.536,0.022,14.0,8.931732,0.008415957,10.7890625,16.063728,97.41094
NTN015,41.1175,-78.10917,PADEP,08:00:00,4,2015,020502010709,8.67,0.468,0.017,9.9,4.754486,0.296875,1.0871652,9.305915,35.40587
NTN015,41.1175,-78.10917,PADEP,09:00:00,5,2015,020502010709,8.25,0.404,0.006,22.32,18.874054,0.0,6.875,7.328125,50.526375
NTN015,41.1175,-78.10917,PADEP,08:30:00,6,2015,020502010709,8.86,0.435,0.008,19.19,12.471405,0.0,5.3238864,4.332936,13.30703
NTN015,41.1175,-78.10917,PADEP,09:00:00,6,2015,020502010709,8.5,0.441,0.009,22.1,17.957062,0.0,2.046875,10.0390625,14.948081
NTN015,41.1175,-78.10917,PADEP,09:30:00,6,2015,020502010709,8.43,0.466,0.004,22.16,22.933502,0.0,14.5859375,25.695312,27.848446
NTN015,41.1175,-78.10917,PADEP,07:00:00,6,2015,020502010709,9.54,0.769,0.084,15.28,13.937653,0.890625,30.351562,32.875,28.522915
NTN015,41.1175,-78.10917,PADEP,07:30:00,7,2015,020502010709,8.88,0.476,0.012,19.27,8.086578,0.0,0.046875,0.046875,14.167652
NTN015,41.1175,-78.10917,PADEP,08:30:00,9,2015,020502010709,9.3,0.389,0.006,16.13,6.860199,0.0,0.09375,1.4954158,29.250656
NTN015,41.28314,-77.32216,PADEP,09:15:00,10,2014,020502050607,9.25,0.163,0.017,14.48,9.836334,0.0,6.953125,7.453125,9.861278
NTN015,41.28314,-77.32216,PADEP,10:30:00,11,2014,020502050607,11.04,0.148,0.004,7.99,4.681183,2.1796875,2.9296875,9.2734375,9.446696
NTN015,41.28314,-77.32216,PADEP,07:45:00,11,2014,020502050607,12.71,0.336,0.004,1.43,-6.7905273,0.0078125,10.8125,10.1171875,78.915085
NTN015,41.28314,-77.32216,PADEP,12:00:00,12,2014,020502050607,12.62,0.4815,0.006500000000000001,4.76,1.9949951,0.09375,4.59375,4.71875,6.449492
NTN015,41.28314,-77.32216,PADEP,10:00:00,1,2015,020502050607,13.28,0.479,0.005,1.57,-4.1992493,0.015625,2.125,2.4691916,128.04662
NTN015,41.28314,-77.32216,PADEP,18:00:00,3,2015,020502050607,14.58,1.039,0.05,0.0,4.6997986,0.09575347,12.817841,13.130283,14.476461
NTN015,41.28314,-77.32216,PADEP,10:15:00,3,2015,020502050607,15.26,1.759,0.187,0.0,0.69573975,0.0036438066,6.232477,2.134558,76.27048
NTN015,41.28314,-77.32216,PADEP,10:15:00,3,2015,020502050607,13.6,0.452,0.011,2.39,-6.6526184,0.0,0.024496034,0.026345097,6.4608946
NTN015,41.28314,-77.32216,PADEP,10:45:00,4,2015,020502050607,12.27,0.695,0.063,5.35,1.9063721,0.0,3.890625,11.65625,10.725815
NTN015,41.28314,-77.32216,PADEP,09:30:00,4,2015,020502050607,11.85,0.386,0.016,8.15,6.747223,0.03125,0.0,4.3515625,7.7271976
NTN015,41.28314,-77.32216,PADEP,11:45:00,5,2015,020502050607,9.23,0.226,0.011,21.16,18.69165,0.0078125,8.048817,8.08338,7.7232695
NTN015,41.28314,-77.32216,PADEP,13:15:00,6,2015,020502050607,10.0,0.306,0.014,21.07,19.542145,0.375,15.0390625,14.871999,67.36143
NTN015,41.28314,-77.32216,PADEP,10:15:00,6,2015,020502050607,9.18,0.397,0.018,20.71,19.86856,0.0,2.0546875,2.765625,6.790951
NTN015,41.28314,-77.32216,PADEP,10:00:00,6,2015,020502050607,10.2,0.654,0.037,15.38,14.183746,0.0,1.8046875,9.352583,11.265352
NTN015,41.28314,-77.32216,PADEP,12:45:00,7,2015,020502050607,10.48,0.277,0.016,17.47,19.182037,0.0,0.0390625,0.0234375,8.817263
NTN015,41.28314,-77.32216,PADEP,09:45:00,8,2015,020502050607,8.4,0.1375,0.0085,23.22,19.808258,0.0,0.36255574,0.36255574,4.9897547
NTN015,41.28314,-77.32216,PADEP,09:30:00,8,2015,020502050607,8.51,0.217,0.01,22.02,17.239655,0.015625,32.351845,32.407684,18.00062
NTN015,41.28314,-77.32216,PADEP,14:15:00,9,2015,020502050607,9.51,0.197,0.01,20.06,23.04361,0.0,0.0,0.0,1.6293106
NTN015,41.1268,-77.4332,PADEP,10:00:00,10,2014,020502040407,9.6,1.098,0.044,16.08,14.595978,0.015625,23.945312,10.234375,27.95089
NTN015,41.1268,-77.4332,PADEP,11:00:00,10,2014,020502040407,9.52,1.129,0.031,15.45,10.935394,0.0,0.9296875,15.6640625,4.3474727
NTN015,41.1268,-77.4332,PADEP,11:00:00,11,2014,020502040407,12.92,1.262,0.018,4.13,-2.4214172,0.0,0.1015625,0.171875,31.498775
NTN015,41.1268,-77.4332,PADEP,11:30:00,12,2014,020502040407,13.61,1.475,0.032,4.29,-4.9374695,0.0,0.203125,7.1171875,3.716898
NTN015,41.1268,-77.4332,PADEP,10:00:00,12,2014,020502040407,12.99,1.264,0.018,6.4,-1.8116455,0.0390625,1.1171875,1.3515625,20.215303
NTN015,41.1268,-77.4332,PADEP,09:00:00,12,2014,020502040407,12.43,1.241,0.02,4.99,2.2155151,0.1171875,4.515625,4.7421875,5.939431
NTN015,41.1268,-77.4332,PADEP,10:00:00,1,2015,020502040407,13.02,1.4085,0.013,1.16,-13.035797,0.0035965103,0.0,0.0035965103,8.964211
NTN015,41.1268,-77.4332,PADEP,10:30:00,2,2015,020502040407,13.68,2.075,0.026,0.68,-14.095184,0.0390625,0.0078125,0.9609375,0.84545654
NTN015,41.1268,-77.4332,PADEP,09:30:00,3,2015,020502040407,12.59,1.292,0.044,4.0,-1.428894,0.0390625,0.019268807,4.3984375,4.81839
NTN015,41.1268,-77.4332,PADEP,10:30:00,4,2015,020502040407,9.41,0.878,0.018,10.2,6.747223,0.03125,0.0,4.3515625,7.7271976
NTN015,41.1268,-77.4332,PADEP,13:00:00,4,2015,020502040407,8.4,0.953,0.09,12.1,10.119232,0.008415957,18.375,20.891851,52.597706
NTN015,41.1268,-77.4332,PADEP,09:30:00,4,2015,020502040407,8.84,0.758,0.034,9.7,6.900482,2.0859375,0.43872774,5.641853,41.841858
NTN015,41.1268,-77.4332,PADEP,10:30:00,5,2015,020502040407,8.74,0.949,0.026,19.21,20.98587,0.0,3.171875,3.2425077,20.017014
NTN015,41.1268,-77.4332,PADEP,11:00:00,6,2015,020502040407,8.48,1.239,0.024,22.01,23.433502,0.015625,10.3828125,15.2421875,12.896617
NTN015,41.1268,-77.4332,PADEP,12:30:00,6,2015,020502040407,8.92,1.159,0.029,17.94,18.362457,9.046875,6.984375,31.085938,72.93001
NTN015,41.1268,-77.4332,PADEP,08:45:00,6,2015,020502040407,9.03,1.399,0.065,18.03,15.250153,0.1171875,30.835938,28.671875,5.717334
NTN015,41.1268,-77.4332,PADEP,09:00:00,7,2015,020502040407,9.18,1.06,0.028,17.67,9.711578,0.0,0.046875,0.140625,13.694091
NTN015,41.1268,-77.4332,PADEP,10:00:00,9,2015,020502040407,9.31,1.355,0.051,17.15,9.797577,0.0,0.015625,0.87822825,20.420206
NTN015,41.20222,-77.25139,PADEP,11:30:00,10,2014,020502060602,9.93,0.407,0.009,17.66,13.914032,0.0,0.140625,4.1953125,33.49094
NTN015,41.20222,-77.25139,PADEP,11:00:00,10,2014,020502060602,9.01,0.715,0.027,17.05,14.595978,0.015625,23.945312,10.234375,27.95089
NTN015,41.20222,-77.25139,PADEP,12:00:00,10,2014,020502060602,9.19,0.432,0.016,16.79,10.935394,0.0,0.9296875,15.6640625,4.3474727
NTN015,41.20222,-77.25139,PADEP,10:30:00,12,2014,020502060602,13.41,0.942,0.052,4.79,-4.9374695,0.0,0.203125,7.1171875,3.716898
NTN015,41.20222,-77.25139,PADEP,11:00:00,12,2014,020502060602,13.35,0.736,0.034,5.14,-1.8116455,0.0390625,1.1171875,1.3515625,20.215303
NTN015,41.20222,-77.25139,PADEP,10:30:00,12,2014,020502060602,12.42,0.594,0.009,5.41,1.9949951,0.09375,4.59375,4.71875,6.449492
NTN015,41.20222,-77.25139,PADEP,11:00:00,3,2015,020502060602,13.06,1.088,0.072,2.82,-1.428894,0.0390625,0.019268807,4.3984375,4.81839
NTN015,41.20222,-77.25139,PADEP,12:00:00,4,2015,020502060602,8.02,0.421,0.011,14.2,6.747223,0.03125,0.0,4.3515625,7.7271976
NTN015,41.20222,-77.25139,PADEP,11:30:00,4,2015,020502060602,8.42,0.682,0.06,12.9,8.065765,0.0078125,18.984375,18.805914,53.689594
NTN015,41.20222,-77.25139,PADEP,10:30:00,4,2015,020502060602,9.19,0.39,0.016,9.7,6.900482,2.0859375,0.43872774,5.641853,41.841858
NTN015,41.20222,-77.25139,PADEP,12:00:00,5,2015,020502060602,8.09,0.412,0.009,22.77,20.98587,0.0,3.171875,3.2425077,20.017014
NTN015,41.20222,-77.25139,PADEP,10:30:00,6,2015,020502060602,8.73,0.485,0.013,20.56,15.799713,0.001236731,0.9020114,0.75481063,4.576855
NTN015,41.20222,-77.25139,PADEP,11:00:00,6,2015,020502060602,8.19,0.435,0.01,23.53,21.087067,0.0,1.8125,8.860612,3.3404021
NTN015,41.20222,-77.25139,PADEP,12:00:00,6,2015,020502060602,8.31,0.457,0.009,24.44,23.433502,0.015625,10.3828125,15.2421875,12.896617
NTN015,41.20222,-77.25139,PADEP,09:30:00,6,2015,020502060602,9.17,0.807,0.054,18.51,17.130524,0.1015625,26.867188,25.8125,16.098501
NTN015,41.20222,-77.25139,PADEP,10:30:00,7,2015,020502060602,8.91,0.462,0.017,20.37,13.381256,0.0,0.046875,0.0390625,19.074282
NTN015,41.20222,-77.25139,PADEP,11:00:00,9,2015,020502060602,8.72,0.62,0.012,19.46,9.797577,0.0,0.015625,0.87822825,20.420206
NTN015,40.97459,-76.80012,PADEP,10:45:00,10,2014,020502061103,9.57,1.317,0.029,11.0,6.193207,0.015625,0.078125,3.4453125,30.99408
NTN015,40.97459,-76.80012,PADEP,14:15:00,10,2014,020502061103,7.48,1.383,0.082,17.0,18.077179,0.0,11.9296875,9.203125,17.43238
NTN015,40.97459,-76.80012,PADEP,08:45:00,10,2014,020502061103,6.88,1.474,0.086,15.3,11.3785095,0.0,0.3671875,2.09375,5.121371
NTN015,40.97459,-76.80012,PADEP,09:30:00,11,2014,020502061103,12.87,1.202,0.062,9.8,9.116241,0.0078125,0.06318806,2.438188,6.9420223
NTN015,40.97459,-76.80012,PADEP,14:15:00,12,2014,020502061103,16.17,3.622,0.07,2.2,-2.5145264,0.0,0.015625,4.8046875,21.07679
NTN015,40.97459,-76.80012,PADEP,09:45:00,3,2015,020502061103,13.6,3.491,0.371,2.1,0.37954712,0.0027737839,5.532245,5.5305767,9.791808
NTN015,40.97459,-76.80012,PADEP,09:15:00,3,2015,020502061103,11.89,3.072,0.489,0.0,-3.1730042,0.0,0.0027737839,0.0078125,39.77623
NTN015,40.97459,-76.80012,PADEP,12:30:00,3,2015,020502061103,14.22,2.696,0.159,1.4,1.6036072,0.0,2.462683,0.3436927,77.87671
NTN015,40.97459,-76.80012,PADEP,12:00:00,4,2015,020502061103,13.62,2.584,0.027,6.1,5.559601,0.0,0.0625,0.5325944,7.3026705
NTN015,40.97459,-76.80012,PADEP,12:00:00,4,2015,020502061103,9.29,2.684,0.162,12.2,7.3782654,0.0,25.507812,25.196539,47.826035
NTN015,40.97459,-76.80012,PADEP,08:00:00,5,2015,020502061103,6.35,1.631,0.035,21.1,19.030731,0.0,1.0546875,4.2265625,21.431385
NTN015,40.97459,-76.80012,PADEP,08:30:00,6,2015,020502061103,8.26,1.705,0.042,16.4,6.580963,0.03125,6.4101043,3.9807675,9.299899
NTN015,40.97459,-76.80012,PADEP,10:30:00,6,2015,020502061103,6.95,1.278,0.033,20.7,20.383942,0.0546875,14.7421875,16.3942,20.507786
NTN015,40.97459,-76.80012,PADEP,09:00:00,6,2015,020502061103,7.07,5.989000000000001,0.1265,21.6,16.400787,0.0,1.203125,1.203125,11.747068
NTN015,40.97459,-76.80012,PADEP,09:30:00,7,2015,020502061103,7.65,2.459,0.034,20.1,21.04654,0.0,1.0078125,12.836172,1.4434298
NTN015,40.97459,-76.80012,PADEP,14:00:00,7,2015,020502061103,8.07,1.557,0.027,23.3,25.569733,0.015625,5.0625,5.328125,3.2578852
NTN015,40.97459,-76.80012,PADEP,10:30:00,9,2015,020502061103,8.41,1.285,0.04,17.5,15.837097,0.0,0.0,0.009160649,0.502313
NTN015,42.37778,-75.40639,SRBC,15:20:00,3,2015,020501010910,13.42,1.066,0.0223,0.76,1.5000305,1.3515625,0.71875,2.46875,5.245074
NTN015,42.37778,-75.40639,SRBC,08:00:00,5,2015,020501010910,7.86,1.032,0.0171,21.21,17.936554,0.0,1.296875,1.9453125,16.30189
NTN015,42.37778,-75.40639,SRBC,13:15:00,7,2015,020501010910,9.14,0.793,0.018099999999999998,21.56,19.7565,0.0,0.0,1.75,24.96429
NTN015,42.03389,-76.4006,SRBC,13:00:00,10,2014,020501030704,10.9,0.698,0.0238,9.7,6.705536,0.0078125,0.1640625,0.5546875,20.054583
NTN015,42.03389,-76.4006,SRBC,11:00:00,10,2014,020501030704,9.55,0.9219999999999999,0.0445,11.29,7.816742,0.0234375,0.765625,1.1640625,33.09556
NTN015,42.03389,-76.4006,SRBC,10:15:00,3,2015,020501030704,14.27,1.132,0.02985,-1.11,-5.0747986,0.0,0.6328125,0.3671875,33.483
NTN015,42.03389,-76.4006,SRBC,11:15:00,5,2015,020501030704,9.3,0.855,0.0332,22.67,20.92337,0.0625,2.9296875,3.7268827,14.991976
NTN015,42.03389,-76.4006,SRBC,10:45:00,9,2015,020501030704,11.3,0.84,0.0496,18.23,11.131256,0.0,0.0234375,0.0234375,1.3932716
NTN015,42.2525,-77.21694,SRBC,10:30:00,12,2014,020501050307,12.77,1.62,0.0098,1.66,0.31854248,5.046875,10.25,21.5,4.4172564
NTN015,42.0028,-76.635,SRBC,12:00:00,10,2014,020501050607,6.63,1.13,0.0329,12.98,4.443207,0.0,0.125,3.9453125,23.667316
NTN015,42.0028,-76.635,SRBC,09:30:00,3,2015,020501050607,14.06,2.233,0.1285,-1.06,-4.8247986,0.0,0.0859375,0.1015625,22.95274
NTN015,42.0028,-76.635,SRBC,09:30:00,5,2015,020501050607,7.19,1.033,0.0276,22.66,21.42337,0.1015625,4.90625,5.601883,16.693077
NTN015,38.81123,-77.23026,VADEQ,09:45:00,4,2015,020700100402,9.12,1.27,0.07,13.38,10.056183,2.0390625,2.445659,7.1956587,25.983807
NTN015,38.81123,-77.23026,VADEQ,12:31:00,4,2015,020700100402,8.82,1.475,0.17,15.45,18.994537,1.515625,6.265625,13.1328125,0.111411236
NTN015,38.81123,-77.23026,VADEQ,10:15:00,4,2015,020700100402,9.77,1.06,0.06,13.41,12.245239,0.0,8.6171875,6.8671875,10.700181
NTN015,38.81123,-77.23026,VADEQ,09:45:00,4,2015,020700100402,9.05,1.48,0.28,14.62,16.510529,0.0,26.085938,36.578125,20.854244
NTN015,38.81123,-77.23026,VADEQ,11:00:00,5,2015,020700100402,7.43,1.07,0.04,19.14,15.792297,0.002196051,0.0003202781,0.002516329,44.145607
NTN015,38.81123,-77.23026,VADEQ,11:45:00,6,2015,020700100402,7.04,1.18,0.13,22.03,24.133942,0.0,6.1484375,6.1520114,24.253197
NTN015,38.81123,-77.23026,VADEQ,11:15:00,6,2015,020700100402,7.57,1.29,0.1,22.61,22.89859,0.0078125,7.84375,15.2109375,3.5568469
NTN015,38.97583,-77.24611,VADEQ,11:00:00,4,2015,020700081004,9.73,2.04,0.06,13.35,9.493683,2.0,6.2972217,10.19566,21.50644
NTN015,38.97583,-77.24611,VADEQ,08:00:00,4,2015,020700081004,9.6,1.62,0.06,13.26,9.758331,0.125,11.265625,6.6953125,8.801873
NTN015,38.97583,-77.24611,VADEQ,11:30:00,4,2015,020700081004,9.23,1.83,0.39,14.95,15.823029,0.0,25.789062,33.625,32.012444
NTN015,38.97583,-77.24611,VADEQ,10:00:00,5,2015,020700081004,7.99,2.01,0.02,19.31,14.854797,0.002196051,0.0003202781,0.002516329,47.69509
NTN015,38.97583,-77.24611,VADEQ,09:45:00,6,2015,020700081004,7.82,1.62,0.19,20.93,23.633942,0.0,11.4765625,11.480137,23.053827
NTN015,38.97583,-77.24611,VADEQ,09:30:00,6,2015,020700081004,8.75,1.68,0.03,21.99,21.58609,0.125,8.2890625,20.546875,2.9595904
NTN015,38.58722,-77.42889,VADEQ,12:00:00,4,2015,020700110104,9.88,0.18,0.03,12.83,10.056183,2.0390625,2.445659,7.1956587,25.983807
NTN015,38.58722,-77.42889,VADEQ,14:30:00,4,2015,020700110104,9.29,0.36,0.06,14.71,18.994537,1.515625,6.265625,13.1328125,0.111411236
NTN015,38.58722,-77.42889,VADEQ,11:45:00,4,2015,020700110104,10.22,0.5,0.05,11.66,12.245239,0.0,8.6171875,6.8671875,10.700181
NTN015,38.58722,-77.42889,VADEQ,13:45:00,4,2015,020700110104,8.86,0.87,0.13,15.9,22.329193,0.0,25.96875,36.570312,25.99588
NTN015,38.58722,-77.42889,VADEQ,12:15:00,5,2015,020700110104,7.91,0.24,0.02,18.42,16.69162,0.0,0.002516329,0.002516329,43.753048
NTN015,38.58722,-77.42889,VADEQ,12:45:00,6,2015,020700110104,7.62,0.33,0.03,21.5,26.604645,0.0,6.1484375,6.1532483,44.466866
NTN015,38.58722,-77.42889,VADEQ,13:00:00,6,2015,020700110104,7.69,0.35,0.03,22.63,25.81485,0.0,7.3828125,14.640625,9.694975
NTN015,38.48667,-77.96056,VADEQ,11:30:00,4,2015,020801030502,12.05,6.78,0.09,14.03,11.024139,0.046875,1.140625,4.355338,20.894497
NTN015,38.48667,-77.96056,VADEQ,09:00:00,4,2015,020801030502,9.54,5.55,0.73,11.82,17.002808,0.2109375,36.859375,41.25,79.86919
NTN015,38.48667,-77.96056,VADEQ,11:15:00,4,2015,020801030502,10.72,8.34,0.12,11.44,8.275482,0.0078125,0.0012277334,0.32154024,14.136478
NTN015,38.48667,-77.96056,VADEQ,09:00:00,5,2015,020801030502,9.19,7.8,0.12,15.62,14.292755,0.0,0.26796296,0.27935278,15.093079
NTN015,38.48667,-77.96056,VADEQ,12:45:00,6,2015,020801030502,10.36,7.77,0.07,15.71,16.591217,1.0,14.386299,18.581612,28.10279
NTN015,38.48667,-77.96056,VADEQ,12:30:00,6,2015,020801030502,8.23,7.11,0.12,21.08,25.666168,1.5859375,2.09375,9.890625,5.1942887
NTN015,38.97644,-78.33633,VADEQ,09:45:00,4,2015,020700060503,9.59,1.45,0.1,13.64,10.150482,0.03125,0.0012277334,1.4621652,49.121204
NTN015,38.97644,-78.33633,VADEQ,10:00:00,4,2015,020700060503,9.82,1.36,0.06,12.11,3.997528,0.0,1.4609375,1.4296875,44.68068
NTN015,38.97644,-78.33633,VADEQ,10:45:00,5,2015,020700060503,7.31,1.64,0.03,20.42,10.919678,1.4140625,0.19107732,4.081702,17.297342
NTN015,38.97644,-78.33633,VADEQ,10:00:00,6,2015,020700060503,8.18,1.13,0.04,24.14,21.27359,1.890625,11.859375,13.796875,13.431365
NTN015,38.97644,-78.33633,VADEQ,10:45:00,6,2015,020700060503,8.65,1.22,0.02,27.44,25.58487,0.0,0.0703125,3.796875,36.77324
NTN015,38.69345,-78.6428,VADEQ,09:30:00,4,2015,020700060204,10.01,1.61,0.04,12.55,15.211639,0.078125,3.5703125,5.3319006,70.97002
NTN015,38.69345,-78.6428,VADEQ,10:15:00,4,2015,020700060204,9.18,2.6,0.7,12.6,15.198029,0.0,29.804688,32.515625,32.742558
NTN015,38.69345,-78.6428,VADEQ,09:15:00,4,2015,020700060204,9.5,1.94,0.07500000000000001,12.86,8.525482,0.015625,0.0012277334,0.71997774,53.15032
NTN015,38.69345,-78.6428,VADEQ,10:15:00,5,2015,020700060204,8.23,2.48,0.06,20.11,12.839355,0.0,0.11952547,0.5371653,19.054474
NTN015,38.69345,-78.6428,VADEQ,10:30:00,6,2015,020700060204,8.55,2.79,0.11499999999999999,16.88,13.942291,2.25,1.855049,7.0503616,9.011456
NTN015,38.69345,-78.6428,VADEQ,09:30:00,6,2015,020700060204,6.57,2.57,0.09,23.8,20.715729,4.2578125,1.625,16.929688,1.9083453
NTN015,38.91361,-78.20972,VADEQ,11:30:00,4,2015,020700051004,9.47,1.5,0.2,14.3,11.275482,0.0078125,0.0012277334,1.0012277,28.42482
NTN015,38.91361,-78.20972,VADEQ,11:30:00,4,2015,020700051004,9.69,1.15,0.11,12.82,4.247528,0.0,1.0,0.9921875,29.434542
NTN015,38.91361,-78.20972,VADEQ,11:45:00,5,2015,020700051004,7.26,1.27,0.04,21.61,11.294678,1.8203125,0.13638982,5.6363897,3.9508877
NTN015,38.91361,-78.20972,VADEQ,11:00:00,6,2015,020700051004,9.56,0.91,0.03,26.38,22.89859,1.921875,11.9609375,14.6953125,0.728963
NTN015,38.91361,-78.20972,VADEQ,12:00:00,6,2015,020700051004,10.11,0.66,0.02,30.02,26.39737,0.0,0.0,6.625,21.857714
NTN015,38.3129,-78.77003,VADEQ,12:30:00,4,2015,020700050801,10.88,1.45,0.03,13.68,16.303894,0.0,0.23571937,4.3987837,12.60441
NTN015,38.3129,-78.77003,VADEQ,12:00:00,4,2015,020700050801,9.45,1.64,0.24,12.89,11.120239,0.0234375,21.59375,15.921875,10.299727
NTN015,38.3129,-78.77003,VADEQ,12:30:00,4,2015,020700050801,9.69,1.2149999999999999,0.15000000000000002,13.4,11.681732,0.00060345675,3.28125,3.2824776,36.571598
NTN015,38.3129,-78.77003,VADEQ,12:10:00,5,2015,020700050801,10.57,1.6,0.03,15.78,21.85019,0.0,0.0,0.0029653495,12.052618
NTN015,38.3129,-78.77003,VADEQ,11:30:00,6,2015,020700050801,8.02,2.0,0.04,23.24,22.220703,0.0,6.4765706,17.929787,2.7044013
NTN015,38.3129,-78.77003,VADEQ,11:00:00,6,2015,020700050801,7.51,1.89,0.06,25.05,24.39737,0.0,1.84375,3.3046875,27.082321
NTN015,38.05722,-78.90806,VADEQ,09:50:00,4,2015,020700050704,10.62,0.7,0.02,13.04,11.675415,0.0,0.002380315,1.5023804,8.440435
